Date, Open, High, Low, Close
08/09/16, 507.98, 505.52, 505.52, 505.52
08/08/16, 502.02, 508.05, 508.05, 508.05
08/05/16, 498.15, 501.92, 501.92, 501.92
08/04/16, 498.38, 497.71, 497.71, 497.71
08/03/16, 489.82, 498.47, 498.47, 498.47
08/02/16, 485.51, 489.84, 489.84, 489.84
08/01/16, 502.22, 485.50, 485.50, 485.50
07/29/16, 498.46, 502.23, 502.23, 502.23
07/28/16, 499.31, 498.63, 498.63, 498.63
07/27/16, 504.65, 499.44, 499.44, 499.44
07/26/16, 502.59, 504.65, 504.65, 504.65
07/25/16, 512.78, 502.60, 502.60, 502.60
07/22/16, 511.26, 512.82, 512.82, 512.82
07/21/16, 515.57, 511.12, 511.12, 511.11
07/20/16, 516.55, 515.76, 515.76, 515.76
07/19/16, 519.20, 516.63, 516.63, 516.63
07/18/16, 519.53, 519.33, 519.33, 519.33
07/15/16, 519.75, 519.62, 519.62, 519.62
07/14/16, 517.66, 519.75, 519.75, 519.75
07/13/16, 521.29, 517.63, 517.63, 517.63
07/12/16, 510.51, 521.33, 521.33, 521.33
07/11/16, 509.12, 509.84, 509.84, 509.84
07/08/16, 502.56, 509.01, 509.01, 509.01
07/07/16, 507.87, 502.53, 502.53, 502.53
07/06/16, 505.02, 507.85, 507.85, 507.85
07/05/16, 514.65, 505.04, 505.04, 505.04
07/01/16, 512.51, 514.79, 514.79, 514.79
06/30/16, 507.91, 512.39, 512.39, 512.39
06/29/16, 497.92, 507.93, 507.93, 507.93
06/28/16, 485.16, 497.86, 497.86, 497.86
06/27/16, 497.69, 485.07, 485.07, 485.07
06/24/16, 515.50, 497.72, 497.72, 497.72
06/23/16, 507.58, 515.84, 515.84, 515.84
06/22/16, 510.48, 507.41, 507.41, 507.41
06/21/16, 505.04, 510.44, 510.44, 510.44
06/20/16, 501.22, 505.10, 505.10, 505.10
06/17/16, 496.90, 500.82, 500.82, 500.82
06/16/16, 497.44, 496.65, 496.65, 496.65
06/15/16, 499.36, 497.71, 497.71, 497.71
06/14/16, 499.57, 499.38, 499.38, 499.38
06/13/16, 500.99, 499.63, 499.63, 499.63
06/10/16, 511.16, 501.15, 501.15, 501.15
06/09/16, 513.70, 511.30, 511.30, 511.30
06/08/16, 514.92, 513.89, 513.89, 513.89
06/07/16, 504.22, 514.93, 514.93, 514.93
06/06/16, 494.33, 504.16, 504.16, 504.16
06/03/16, 495.71, 494.31, 494.31, 494.31
06/02/16, 497.29, 495.71, 495.71, 495.71
06/01/16, 496.38, 497.30, 497.30, 497.30
05/31/16, 499.37, 496.54, 496.54, 496.54
05/27/16, 498.57, 499.38, 499.38, 499.38
05/26/16, 501.28, 499.14, 499.14, 499.14
05/25/16, 493.79, 501.19, 501.19, 501.19
05/24/16, 491.29, 493.74, 493.74, 493.74
05/23/16, 492.39, 491.28, 491.28, 491.28
05/20/16, 490.44, 492.50, 492.50, 492.50
05/19/16, 489.03, 490.43, 490.43, 490.43
05/18/16, 493.83, 489.21, 489.21, 489.21
05/17/16, 492.19, 493.96, 493.96, 493.96
05/16/16, 485.02, 492.84, 492.84, 492.84
05/13/16, 491.27, 485.15, 485.15, 485.15
05/12/16, 489.29, 491.27, 491.27, 491.27
05/11/16, 488.61, 489.30, 489.30, 489.30
05/10/16, 481.62, 489.96, 489.96, 489.96
05/09/16, 487.59, 481.52, 481.52, 481.52
05/06/16, 488.42, 487.59, 487.59, 487.59
05/05/16, 485.07, 488.53, 488.53, 488.53
05/04/16, 491.16, 484.94, 484.94, 484.94
05/03/16, 502.36, 491.33, 491.33, 491.33
05/02/16, 502.29, 502.57, 502.57, 502.57
04/29/16, 503.05, 502.42, 502.42, 502.42
04/28/16, 509.64, 502.92, 502.92, 502.92
04/27/16, 501.60, 509.79, 509.79, 509.79
04/26/16, 494.73, 501.47, 501.47, 501.47
04/25/16, 499.94, 494.56, 494.56, 494.56
04/22/16, 493.65, 499.96, 499.96, 499.96
04/21/16, 495.78, 493.40, 493.40, 493.40
04/20/16, 491.81, 495.84, 495.84, 495.84
04/19/16, 483.00, 491.88, 491.88, 491.88
04/18/16, 475.22, 482.79, 482.79, 482.79
04/15/16, 481.28, 475.25, 475.25, 475.25
04/14/16, 479.42, 481.31, 481.31, 481.31
04/13/16, 477.37, 479.30, 479.30, 479.30
04/12/16, 464.32, 477.34, 477.34, 477.34
04/11/16, 466.05, 464.17, 464.17, 464.17
04/08/16, 456.80, 466.03, 466.03, 466.03
04/07/16, 459.37, 456.80, 456.80, 456.80
04/06/16, 450.47, 459.62, 459.62, 459.62
04/05/16, 453.50, 450.16, 450.16, 450.16
04/04/16, 456.00, 453.67, 453.67, 453.67
04/01/16, 462.38, 456.00, 456.00, 456.00
03/31/16, 463.08, 462.41, 462.41, 462.41
03/30/16, 461.92, 463.14, 463.14, 463.14
03/29/16, 460.16, 461.87, 461.87, 461.87
03/28/16, 461.86, 460.26, 460.26, 460.26
03/24/16, 459.40, 461.84, 461.84, 461.84
03/23/16, 469.43, 459.58, 459.58, 459.58
03/22/16, 470.87, 469.44, 469.44, 469.44
03/21/16, 473.21, 470.98, 470.98, 470.98
03/18/16, 472.47, 473.35, 473.35, 473.35
03/17/16, 465.91, 472.43, 472.43, 472.43
03/16/16, 458.72, 465.75, 465.75, 465.75
03/15/16, 458.95, 458.39, 458.39, 458.39
03/14/16, 461.76, 459.05, 459.05, 459.05
03/11/16, 451.82, 461.90, 461.90, 461.90
03/10/16, 451.48, 451.81, 451.81, 451.81
03/09/16, 444.82, 451.70, 451.70, 451.70
03/08/16, 463.76, 444.86, 444.86, 444.86
03/07/16, 453.30, 464.02, 464.02, 464.02
03/04/16, 449.34, 453.31, 453.31, 453.31
03/03/16, 443.53, 449.24, 449.24, 449.24
03/02/16, 432.92, 443.56, 443.56, 443.56
03/01/16, 423.53, 432.95, 432.95, 432.95
02/29/16, 428.38, 423.54, 423.54, 423.54
02/26/16, 426.89, 428.49, 428.49, 428.49
02/25/16, 426.09, 426.87, 426.87, 426.87
02/24/16, 422.22, 426.08, 426.08, 426.08
02/23/16, 436.30, 422.28, 422.28, 422.28
02/22/16, 426.86, 436.31, 436.31, 436.31
02/19/16, 428.24, 426.77, 426.77, 426.77
02/18/16, 432.34, 428.26, 428.26, 428.26
02/17/16, 420.05, 432.30, 432.30, 432.30
02/16/16, 415.94, 420.04, 420.04, 420.04
02/12/16, 405.90, 416.70, 416.70, 416.70
02/11/16, 407.68, 406.22, 406.22, 406.22
02/10/16, 409.87, 407.95, 407.95, 407.95
02/09/16, 419.17, 410.00, 410.00, 410.00
02/08/16, 420.09, 420.39, 420.39, 420.39
02/05/16, 428.62, 420.11, 420.11, 420.11
02/04/16, 428.96, 428.83, 428.83, 428.83
02/03/16, 412.64, 428.99, 428.99, 428.99
02/02/16, 426.23, 412.63, 412.63, 412.63
02/01/16, 434.67, 426.53, 426.53, 426.53
01/29/16, 423.61, 434.67, 434.67, 434.67
01/28/16, 411.02, 423.56, 423.56, 423.56
01/27/16, 413.06, 410.61, 410.61, 410.61
01/26/16, 398.28, 413.24, 413.24, 413.24
01/25/16, 417.00, 398.19, 398.19, 398.19
01/22/16, 399.84, 417.03, 417.03, 417.03
01/21/16, 388.59, 399.79, 399.79, 399.79
01/20/16, 400.13, 388.58, 388.58, 388.58
01/19/16, 409.22, 400.32, 400.32, 400.32
01/15/16, 421.28, 409.20, 409.20, 409.20
01/14/16, 403.35, 421.30, 421.30, 421.30
01/13/16, 410.54, 403.26, 403.26, 403.26
01/12/16, 409.03, 410.55, 410.55, 410.55
01/11/16, 417.78, 409.02, 409.02, 409.02
01/08/16, 423.45, 417.77, 417.77, 417.77
01/07/16, 433.70, 423.45, 423.45, 423.45
01/06/16, 449.49, 433.71, 433.71, 433.71
01/05/16, 447.68, 450.01, 450.01, 450.01
01/04/16, 448.44, 447.75, 447.75, 447.75
12/31/15, 446.84, 448.44, 448.44, 448.44
12/30/15, 453.39, 446.93, 446.93, 446.93
12/29/15, 450.66, 453.58, 453.58, 453.58
12/28/15, 458.47, 450.45, 450.45, 450.45
12/24/15, 462.91, 458.67, 458.67, 458.67
12/23/15, 444.17, 462.88, 462.88, 462.88
12/22/15, 438.69, 444.03, 444.03, 444.03
12/21/15, 438.56, 438.68, 438.68, 438.68
12/18/15, 445.74, 438.48, 438.48, 438.48
12/17/15, 457.31, 445.74, 445.74, 445.74
12/16/15, 459.44, 457.09, 457.09, 457.09
12/15/15, 446.83, 459.45, 459.45, 459.45
12/14/15, 443.12, 446.73, 446.73, 446.73
12/11/15, 458.31, 443.14, 443.14, 443.14
12/10/15, 455.62, 458.55, 458.55, 458.55
12/09/15, 449.59, 455.74, 455.74, 455.74
12/08/15, 456.11, 449.75, 449.75, 449.75
12/07/15, 473.69, 456.56, 456.56, 456.56
12/04/15, 476.30, 473.94, 473.94, 473.94
12/03/15, 486.32, 476.43, 476.43, 476.43
12/02/15, 501.55, 486.21, 486.21, 486.21
12/01/15, 498.16, 501.81, 501.81, 501.81
11/30/15, 496.21, 498.26, 498.26, 498.26
11/27/15, 499.72, 496.34, 496.34, 496.34
11/25/15, 503.87, 499.73, 499.73, 499.73
11/24/15, 493.11, 503.90, 503.90, 503.90
11/23/15, 489.85, 493.11, 493.11, 493.11
11/20/15, 495.00, 489.86, 489.86, 489.86
11/19/15, 501.32, 495.00, 495.00, 495.00
11/18/15, 493.52, 501.42, 501.42, 501.42
11/17/15, 499.27, 493.49, 493.49, 493.49
11/16/15, 482.73, 499.26, 499.26, 499.26
11/13/15, 486.40, 483.52, 483.52, 483.52
11/12/15, 498.09, 486.41, 486.41, 486.41
11/11/15, 507.96, 498.34, 498.34, 498.34
11/10/15, 506.49, 508.03, 508.03, 508.03
11/09/15, 513.02, 506.73, 506.73, 506.73
11/06/15, 516.32, 514.21, 514.21, 514.21
11/05/15, 521.77, 516.43, 516.43, 516.43
11/04/15, 527.38, 521.87, 521.87, 521.87
11/03/15, 514.51, 527.38, 527.38, 527.38
11/02/15, 501.95, 514.36, 514.36, 514.36
10/30/15, 498.78, 502.11, 502.11, 502.11
10/29/15, 496.70, 498.71, 498.71, 498.71
10/28/15, 486.43, 497.23, 497.23, 497.23
10/27/15, 491.92, 486.44, 486.44, 486.44
10/26/15, 504.85, 492.13, 492.13, 492.13
10/23/15, 505.76, 504.85, 504.85, 504.85
10/22/15, 495.92, 505.85, 505.85, 505.85
10/21/15, 500.91, 495.77, 495.77, 495.77
10/20/15, 500.07, 500.96, 500.96, 500.96
10/19/15, 509.77, 500.12, 500.12, 500.12
10/16/15, 509.08, 509.95, 509.95, 509.95
10/15/15, 500.54, 509.05, 509.05, 509.05
10/14/15, 496.18, 500.90, 500.90, 500.90
10/13/15, 500.58, 496.20, 496.20, 496.20
10/12/15, 506.17, 500.69, 500.69, 500.69
10/09/15, 509.90, 506.18, 506.18, 506.18
10/08/15, 500.41, 509.88, 509.88, 509.88
10/07/15, 494.09, 500.41, 500.41, 500.41
10/06/15, 483.11, 493.86, 493.86, 493.86
10/05/15, 469.80, 483.09, 483.09, 483.09
10/02/15, 451.46, 469.69, 469.69, 469.69
10/01/15, 451.49, 451.58, 451.58, 451.58
09/30/15, 440.69, 451.33, 451.33, 451.33
09/29/15, 440.50, 440.55, 440.55, 440.55
09/28/15, 456.69, 440.49, 440.49, 440.49
09/25/15, 455.65, 456.85, 456.85, 456.85
09/24/15, 453.62, 455.58, 455.58, 455.58
09/23/15, 460.03, 453.71, 453.71, 453.71
09/22/15, 464.79, 460.02, 460.02, 460.02
09/21/15, 462.45, 465.06, 465.06, 465.06
09/18/15, 474.84, 462.41, 462.41, 462.41
09/17/15, 475.00, 474.86, 474.86, 474.86
09/16/15, 462.29, 475.03, 475.03, 475.03
09/15/15, 457.25, 462.23, 462.23, 462.23
09/14/15, 460.95, 457.24, 457.24, 457.24
09/11/15, 464.24, 460.95, 460.95, 460.95
09/10/15, 461.91, 464.39, 464.39, 464.39
09/09/15, 470.97, 461.89, 461.89, 461.89
09/08/15, 464.15, 471.03, 471.03, 471.03
09/04/15, 472.24, 464.18, 464.18, 464.18
09/03/15, 470.83, 472.35, 472.35, 472.35
09/02/15, 466.50, 470.80, 470.80, 470.80
09/01/15, 484.01, 466.50, 466.50, 466.50
08/31/15, 478.82, 484.21, 484.21, 484.21
08/28/15, 469.53, 479.16, 479.16, 479.16
08/27/15, 447.90, 469.53, 469.53, 469.53
08/26/15, 432.64, 447.55, 447.55, 447.55
08/25/15, 438.76, 432.40, 432.40, 432.40
08/24/15, 455.52, 438.36, 438.36, 438.36
08/21/15, 478.88, 462.29, 462.29, 462.29
08/20/15, 489.76, 478.94, 478.94, 478.94
08/19/15, 503.77, 489.75, 489.75, 489.75
08/18/15, 505.81, 503.79, 503.79, 503.79
08/17/15, 505.13, 505.81, 505.81, 505.81
08/14/15, 507.11, 506.05, 506.05, 506.05
08/13/15, 513.88, 507.11, 507.11, 507.11
08/12/15, 504.62, 514.03, 514.03, 514.03
08/11/15, 504.40, 504.66, 504.66, 504.66
08/10/15, 490.28, 505.61, 505.61, 505.61
08/07/15, 499.62, 490.35, 490.35, 490.35
08/06/15, 491.82, 499.63, 499.63, 499.63
08/05/15, 495.78, 491.84, 491.84, 491.84
08/04/15, 497.93, 495.55, 495.55, 495.55
08/03/15, 508.02, 497.85, 497.85, 497.85
07/31/15, 521.48, 508.05, 508.05, 508.05
07/30/15, 524.88, 521.60, 521.60, 521.60
07/29/15, 518.07, 525.00, 525.00, 525.00
07/28/15, 503.36, 518.36, 518.36, 518.36
07/27/15, 510.21, 503.33, 503.33, 503.33
07/24/15, 520.57, 510.24, 510.24, 510.24
07/23/15, 521.78, 520.56, 520.56, 520.56
07/22/15, 525.50, 522.13, 522.13, 522.13
07/21/15, 525.04, 525.51, 525.51, 525.51
07/20/15, 531.83, 525.01, 525.01, 525.01
07/17/15, 537.59, 531.86, 531.86, 531.86
07/16/15, 537.49, 537.62, 537.62, 537.62
07/15/15, 546.10, 537.33, 537.33, 537.33
07/14/15, 541.62, 546.16, 546.16, 546.16
07/13/15, 538.28, 541.64, 541.64, 541.64
07/10/15, 535.57, 538.25, 538.25, 538.25
07/09/15, 533.72, 535.53, 535.53, 535.53
07/08/15, 544.11, 533.49, 533.49, 533.49
07/07/15, 539.37, 544.14, 544.14, 544.14
07/06/15, 546.24, 539.38, 539.38, 539.38
07/02/15, 543.96, 546.28, 546.28, 546.28
07/01/15, 551.10, 543.91, 543.91, 543.91
06/30/15, 547.58, 551.11, 551.11, 551.11
06/29/15, 557.32, 547.54, 547.54, 547.54
06/26/15, 555.93, 557.32, 557.32, 557.32
06/25/15, 561.74, 555.98, 555.98, 555.98
06/24/15, 565.26, 561.72, 561.72, 561.72
06/23/15, 563.56, 565.27, 565.27, 565.27
06/22/15, 558.02, 563.50, 563.50, 563.50
06/19/15, 562.98, 558.01, 558.01, 558.01
06/18/15, 562.64, 563.00, 563.00, 563.00
06/17/15, 563.56, 562.62, 562.62, 562.62
06/16/15, 558.89, 563.43, 563.43, 563.43
06/15/15, 560.47, 558.88, 558.88, 558.88
06/12/15, 567.07, 560.60, 560.60, 560.60
06/11/15, 569.39, 567.19, 567.19, 567.19
06/10/15, 562.64, 569.45, 569.45, 569.45
06/09/15, 563.11, 562.82, 562.82, 562.82
06/08/15, 565.59, 563.10, 563.10, 563.10
06/05/15, 562.15, 565.88, 565.88, 565.88
06/04/15, 569.22, 562.18, 562.18, 562.18
06/03/15, 573.00, 569.26, 569.26, 569.26
06/02/15, 570.17, 573.00, 573.00, 573.00
06/01/15, 571.08, 570.14, 570.14, 570.14
05/29/15, 571.79, 571.41, 571.41, 571.41
05/28/15, 573.57, 571.77, 571.77, 571.77
05/27/15, 574.22, 573.60, 573.60, 573.60
05/26/15, 583.37, 574.21, 574.21, 574.21
05/22/15, 585.82, 583.44, 583.44, 583.44
05/21/15, 581.15, 586.02, 586.02, 586.02
05/20/15, 579.87, 581.13, 581.13, 581.13
05/19/15, 587.34, 580.21, 580.21, 580.21
05/18/15, 587.85, 587.44, 587.44, 587.44
05/15/15, 585.80, 587.93, 587.93, 587.93
05/14/15, 586.20, 586.60, 586.60, 586.60
05/13/15, 588.18, 586.32, 586.32, 586.32
05/12/15, 585.60, 588.13, 588.13, 588.13
05/11/15, 596.44, 585.57, 585.57, 585.57
05/08/15, 588.48, 597.81, 597.81, 597.81
05/07/15, 594.87, 588.39, 588.39, 588.39
05/06/15, 596.77, 594.93, 594.93, 594.93
05/05/15, 603.42, 596.72, 596.72, 596.72
05/04/15, 604.79, 603.36, 603.36, 603.36
05/01/15, 602.87, 604.75, 604.75, 604.75
04/30/15, 605.09, 602.89, 602.89, 602.89
04/29/15, 600.79, 605.07, 605.07, 605.07
04/28/15, 597.29, 600.79, 600.79, 600.79
04/27/15, 598.03, 597.61, 597.61, 597.61
04/24/15, 601.79, 597.98, 597.98, 597.98
04/23/15, 598.18, 601.86, 601.86, 601.86
04/22/15, 594.41, 598.17, 598.17, 598.17
04/21/15, 600.47, 594.40, 594.40, 594.40
04/20/15, 597.76, 600.48, 600.48, 600.48
04/17/15, 602.63, 597.81, 597.81, 597.81
04/16/15, 604.32, 602.67, 602.67, 602.67
04/15/15, 590.76, 604.34, 604.34, 604.34
04/14/15, 580.41, 590.73, 590.73, 590.73
04/13/15, 585.39, 580.43, 580.43, 580.43
04/10/15, 582.43, 585.36, 585.36, 585.36
04/09/15, 573.67, 582.43, 582.43, 582.43
04/08/15, 579.60, 573.65, 573.65, 573.65
04/07/15, 577.84, 579.62, 579.62, 579.62
04/06/15, 567.86, 577.84, 577.84, 577.84
04/02/15, 566.70, 567.79, 567.79, 567.79
04/01/15, 565.76, 566.80, 566.80, 566.80
03/31/15, 570.72, 565.76, 565.76, 565.76
03/30/15, 559.24, 571.00, 571.00, 571.00
03/27/15, 563.40, 559.23, 559.23, 559.23
03/26/15, 564.79, 563.41, 563.41, 563.41
03/25/15, 557.78, 564.55, 564.55, 564.55
03/24/15, 562.32, 557.75, 557.75, 557.75
03/23/15, 563.37, 562.30, 562.30, 562.30
03/20/15, 555.69, 563.30, 563.30, 563.30
03/19/15, 565.12, 555.68, 555.68, 555.68
03/18/15, 549.30, 565.25, 565.25, 565.25
03/17/15, 552.17, 549.32, 549.32, 549.32
03/16/15, 544.85, 552.20, 552.20, 552.20
03/13/15, 547.36, 544.87, 544.87, 544.87
03/12/15, 550.08, 547.42, 547.42, 547.42
03/11/15, 548.67, 549.97, 549.97, 549.97
03/10/15, 556.71, 548.87, 548.87, 548.87
03/09/15, 560.60, 556.79, 556.79, 556.79
03/06/15, 569.82, 560.66, 560.66, 560.66
03/05/15, 573.51, 570.08, 570.08, 570.08
03/04/15, 574.78, 573.63, 573.63, 573.63
03/03/15, 573.51, 574.81, 574.81, 574.81
03/02/15, 577.41, 573.51, 573.51, 573.51
02/27/15, 579.79, 577.51, 577.51, 577.51
02/26/15, 590.14, 579.76, 579.76, 579.76
02/25/15, 587.72, 590.18, 590.18, 590.18
02/24/15, 586.68, 587.73, 587.73, 587.73
02/23/15, 589.00, 586.60, 586.60, 586.60
02/20/15, 590.81, 589.07, 589.07, 589.07
02/19/15, 595.25, 590.83, 590.83, 590.83
02/18/15, 604.06, 595.48, 595.48, 595.48
02/17/15, 603.39, 604.28, 604.28, 604.28
02/13/15, 591.78, 603.40, 603.40, 603.40
02/12/15, 583.03, 591.84, 591.84, 591.84
02/11/15, 587.73, 584.03, 584.03, 584.03
02/10/15, 589.01, 587.89, 587.89, 587.89
02/09/15, 587.68, 589.03, 589.03, 589.03
02/06/15, 588.43, 587.98, 587.98, 587.98
02/05/15, 581.12, 589.53, 589.53, 589.53
02/04/15, 590.60, 581.12, 581.12, 581.12
02/03/15, 574.70, 590.64, 590.64, 590.64
02/02/15, 557.98, 574.68, 574.68, 574.68
01/30/15, 553.63, 557.95, 557.95, 557.95
01/29/15, 552.62, 553.86, 553.86, 553.86
01/28/15, 575.08, 552.91, 552.91, 552.91
01/27/15, 576.18, 575.18, 575.18, 575.18
01/26/15, 568.29, 576.18, 576.18, 576.18
01/23/15, 573.47, 568.28, 568.28, 568.28
01/22/15, 570.17, 573.44, 573.44, 573.44
01/21/15, 559.94, 570.15, 570.15, 570.15
01/20/15, 559.31, 559.90, 559.90, 559.90
01/16/15, 542.07, 559.36, 559.36, 559.36
01/15/15, 548.88, 542.06, 542.06, 542.06
01/14/15, 547.91, 548.68, 548.68, 548.68
01/13/15, 551.99, 547.99, 547.99, 547.99
01/12/15, 567.85, 552.00, 552.00, 552.00
01/09/15, 572.47, 567.92, 567.92, 567.92
01/08/15, 560.11, 572.44, 572.44, 572.44
01/07/15, 558.21, 560.09, 560.09, 560.09
01/06/15, 565.59, 558.19, 558.19, 558.19
01/05/15, 589.00, 565.60, 565.60, 565.60
01/02/15, 586.58, 589.12, 589.12, 589.12
12/31/14, 591.02, 586.59, 586.59, 586.59
12/30/14, 594.73, 591.05, 591.05, 591.05
12/29/14, 593.25, 594.76, 594.76, 594.76
12/26/14, 593.62, 593.19, 593.19, 593.19
12/24/14, 598.38, 593.60, 593.60, 593.60
12/23/14, 591.01, 598.44, 598.44, 598.44
12/22/14, 596.78, 591.01, 591.01, 591.01
12/19/14, 578.81, 596.85, 596.85, 596.85
12/18/14, 566.78, 578.79, 578.79, 578.79
12/17/14, 543.80, 566.75, 566.75, 566.75
12/16/14, 539.99, 543.79, 543.79, 543.79
12/15/14, 543.91, 540.03, 540.03, 540.03
12/12/14, 555.81, 543.90, 543.90, 543.90
12/11/14, 555.63, 555.82, 555.82, 555.82
12/10/14, 573.08, 555.63, 555.63, 555.63
12/09/14, 568.41, 573.29, 573.29, 573.29
12/08/14, 591.24, 568.43, 568.43, 568.43
12/05/14, 598.64, 591.53, 591.53, 591.53
12/04/14, 603.42, 598.67, 598.67, 598.67
12/03/14, 596.45, 603.53, 603.53, 603.53
12/02/14, 588.83, 596.58, 596.58, 596.58
12/01/14, 584.30, 588.74, 588.74, 588.74
11/28/14, 622.41, 584.58, 584.58, 584.58
11/26/14, 630.61, 623.65, 623.65, 623.65
11/25/14, 640.91, 630.62, 630.62, 630.62
11/24/14, 645.58, 640.88, 640.88, 640.88
11/21/14, 637.84, 645.60, 645.60, 645.60
11/20/14, 630.91, 637.82, 637.82, 637.82
11/19/14, 627.51, 630.93, 630.93, 630.93
11/18/14, 627.16, 627.42, 627.42, 627.42
11/17/14, 629.71, 627.15, 627.15, 627.15
11/14/14, 623.89, 629.88, 629.88, 629.88
11/13/14, 633.07, 624.69, 624.69, 624.69
11/12/14, 638.81, 633.21, 633.21, 633.21
11/11/14, 637.45, 639.12, 639.12, 639.12
11/10/14, 642.87, 637.45, 637.45, 637.45
11/07/14, 635.70, 642.80, 642.80, 642.80
11/06/14, 628.83, 636.84, 636.84, 636.84
11/05/14, 618.04, 628.79, 628.79, 628.79
11/04/14, 630.12, 617.99, 617.99, 617.99
11/03/14, 641.31, 630.16, 630.16, 630.16
10/31/14, 628.52, 641.32, 641.32, 641.32
10/30/14, 630.32, 628.50, 628.50, 628.50
10/29/14, 629.37, 630.45, 630.45, 630.45
10/28/14, 615.56, 629.44, 629.44, 629.44
10/27/14, 628.18, 615.48, 615.48, 615.48
10/24/14, 630.02, 628.23, 628.23, 628.23
10/23/14, 619.07, 630.02, 630.02, 630.02
10/22/14, 629.41, 618.97, 618.97, 618.97
10/21/14, 611.53, 629.40, 629.40, 629.40
10/20/14, 606.87, 611.51, 611.51, 611.51
10/17/14, 601.96, 606.90, 606.90, 606.90
10/16/14, 591.39, 601.39, 601.39, 601.39
10/15/14, 588.85, 591.42, 591.42, 591.42
10/14/14, 596.22, 588.90, 588.90, 588.90
10/13/14, 613.73, 596.21, 596.21, 596.21
10/10/14, 621.00, 613.73, 613.73, 613.73
10/09/14, 644.39, 621.04, 621.04, 621.04
10/08/14, 638.35, 644.91, 644.91, 644.91
10/07/14, 647.06, 638.48, 638.48, 638.48
10/06/14, 646.27, 647.09, 647.09, 647.09
10/03/14, 646.26, 646.26, 646.26, 646.26
10/02/14, 648.61, 646.25, 646.25, 646.25
10/01/14, 661.06, 648.71, 648.71, 648.71
09/30/14, 669.11, 661.05, 661.05, 661.05
09/29/14, 671.91, 669.11, 669.11, 669.11
09/26/14, 663.28, 671.95, 671.95, 671.95
09/25/14, 673.62, 663.29, 663.29, 663.29
09/24/14, 673.38, 673.63, 673.63, 673.63
09/23/14, 675.53, 673.39, 673.39, 673.39
09/22/14, 684.80, 675.52, 675.52, 675.52
09/19/14, 684.81, 684.82, 684.82, 684.82
09/18/14, 688.06, 684.80, 684.80, 684.80
09/17/14, 691.42, 688.08, 688.08, 688.08
09/16/14, 683.28, 691.39, 691.39, 691.39
09/15/14, 678.34, 683.29, 683.29, 683.29
09/12/14, 688.67, 678.33, 678.33, 678.33
09/11/14, 688.05, 688.70, 688.70, 688.70
09/10/14, 689.90, 688.10, 688.10, 688.10
09/09/14, 693.48, 690.18, 690.18, 690.18
09/08/14, 704.17, 693.47, 693.47, 693.47
09/05/14, 699.78, 704.64, 704.64, 704.64
09/04/14, 708.95, 699.83, 699.83, 699.83
09/03/14, 706.82, 709.00, 709.00, 709.00
09/02/14, 715.71, 706.80, 706.80, 706.80
08/29/14, 712.10, 715.72, 715.72, 715.72
08/28/14, 712.53, 712.27, 712.27, 712.27
08/27/14, 713.26, 712.59, 712.59, 712.59
08/26/14, 709.62, 713.29, 713.29, 713.29
08/25/14, 704.46, 709.61, 709.61, 709.61
08/22/14, 708.64, 704.06, 704.06, 704.06
08/21/14, 708.67, 708.67, 708.67, 708.67
08/20/14, 706.85, 708.65, 708.65, 708.65
08/19/14, 702.15, 707.23, 707.23, 707.23
08/18/14, 699.98, 702.12, 702.12, 702.12
08/15/14, 695.79, 700.15, 700.15, 700.15
08/14/14, 700.09, 696.58, 696.58, 696.58
08/13/14, 697.63, 700.10, 700.10, 700.10
08/12/14, 702.44, 697.78, 697.78, 697.78
08/11/14, 702.38, 702.45, 702.45, 702.45
08/08/14, 691.81, 703.50, 703.50, 703.50
08/07/14, 696.70, 691.90, 691.90, 691.90
08/06/14, 693.96, 696.66, 696.66, 696.66
08/05/14, 708.91, 693.94, 693.94, 693.94
08/04/14, 697.86, 709.10, 709.10, 709.10
08/01/14, 702.86, 697.87, 697.87, 697.87
07/31/14, 720.16, 702.87, 702.87, 702.87
07/30/14, 724.15, 720.33, 720.33, 720.33
07/29/14, 726.85, 724.07, 724.07, 724.07
07/28/14, 727.77, 726.97, 726.97, 726.97
07/25/14, 733.40, 727.81, 727.81, 727.81
07/24/14, 732.66, 733.44, 733.44, 733.44
07/23/14, 728.51, 732.62, 732.62, 732.62
07/22/14, 723.04, 728.55, 728.55, 728.55
07/21/14, 721.86, 723.03, 723.03, 723.03
07/18/14, 719.83, 721.91, 721.91, 721.91
07/17/14, 731.18, 719.87, 719.87, 719.87
07/16/14, 720.37, 731.59, 731.59, 731.59
07/15/14, 723.49, 720.34, 720.34, 720.34
07/14/14, 717.26, 723.51, 723.51, 723.51
07/11/14, 722.76, 717.24, 717.24, 717.24
07/10/14, 729.65, 722.76, 722.76, 722.76
07/09/14, 725.15, 729.69, 729.69, 729.69
07/08/14, 726.22, 725.08, 725.08, 725.08
07/07/14, 730.37, 726.23, 726.23, 726.23
07/03/14, 727.59, 730.37, 730.37, 730.37
07/02/14, 728.33, 727.53, 727.53, 727.53
07/01/14, 727.66, 728.34, 728.34, 728.34
06/30/14, 727.50, 727.63, 727.63, 727.63
06/27/14, 727.84, 727.52, 727.52, 727.52
06/26/14, 727.30, 727.87, 727.87, 727.87
06/25/14, 722.60, 727.30, 727.30, 727.30
06/24/14, 737.09, 722.50, 722.50, 722.50
